dbn,comments
22K236,"['I graduated from here a GAZILLION years ago in 1984, and I do remember some bullying, though my JHS ended up being MUCH, MUCH WORSE.', ""The principal who has been here for a few years has really made a big difference within the school. He's a great educator, role model and truly very  passionate about the success of P.S.236. Mr. Paingankar has introduced numerous new programs that are educational and engaging for the students. He is always there for us as parents and is extremely supportive and responsive. The children love him and the principal makes a strong connection with the students. He can be seen visiting each classroom daily and having a conversation with the children. His motto is to lead by example and this is exactly what Mr.Paingankar strives for. I have two children in this school and recommend it as an exceptional learning environment for any parent looking for a private school quality education at a public school. "", 'This Is My School My 2nd Grade Teacher Is Ms.Burger/Ms.Kleinman', 'PS 236 students participated in massive Zumba fitness class to raise money for the American Cancer Society. <a href=""http://www.brooklyndaily.com/stories/2014/19/mm-bb-ps-236-fitness-classes-2014-05-16-bk_2014_19.html"">Read more here.</a>', 'There is a new principal now who has made amazing changes and established this school as a leading educational standard in the city.', ""The principal who has been here for a few years has really made a big difference within the school. He's a great educator, role model and truly very  passionate about the success of P.S.236. Mr. Paingankar has introduced numerous new programs that are educational and engaging for the students. He is always there for us as parents and is extremely supportive and responsive. The children love him and the principal makes a strong connection with the students. He can be seen visiting each classroom daily and having a conversation with the children. His motto is to lead by example and this is exactly what Mr.Paingankar strives for. I have two children in this school and recommend it as an exceptional learning environment for any parent looking for a private school quality education at a public school. ""]"
22K240,"['I went to this school for 3 years and graduated 4-5 years ago. A year ago, we found out that the history teacher was repeatedly raping one of his 7th grader students, who happened to be a relative of mine. It wasn’t long until she graduated that we found out, and despite her telling a professor nothing was done to help her. I don’t recommend this school at all. The teacher was a history teacher by the name of ferrari. Andries Hudde isn’t a bad school, but the staff is neglegsnt and careless and won’t go out of their way to protect your kids.', 'The parent coordinator is the point person for families at city schools. Zoraida Clemente talks about her efforts to inform parents at Huddie <a href=""http://www.nytimes.com/2016/09/08/nyregion/parent-coordinator-new-york-city-public-schools.html?_r=0"">in a New York Times article about parent coordinators.</a>', ""I actualy go to this school and i say this is a good school with some downfalls,but thats every school. There aren't many programs but the after school programs such as CAMBA are helpful and helps explore different activities. Yes, this school has many problems,but all can be solved and many fights may happen and that isn't the school fault. It's the kids that were all raised differently and have different prespectives on what the argument was about hence why they were fighting. Also you can't judge a school because of its students judge it by how smart the kids are and how the teachers, deans, and the principal deal with problems. Some good thinga about Hudde is that you can meet wonderful people and become great friends and you can learn how to type quickly even when the teacher is yelling. What do you expect for a teacher to do when they have about 28 to 30 kids in a class room? So you may be annoyed with the yelling of teachers and deans, but it could be the same reason your parents or relatives yell and that reason is to make you listen. I would rate this school at a 7.5/10 because we all have our downfalls even if we are the best\nIf you dont believe me go see yourself"", ""Two of my children attend this school.  One is within the gifted program the other receives extra help.  After school is available through CAMBA 5 days a week.  In addition, the new principal has brought chess into the school and wrestling.  The school has calmed down significantly compared to years ago.  There is a growing multi-cultural population in the school. The area is pretty safe.  I would advise parents to keep their children away from the Junction (where Flatbush & Nostrand Ave intersect) as it is too busy for middle school students. The immediate area around Hudde is residential with businesses on Nostrand Ave. Parents should always know where their children are.  I recommend this school to concerned parents.  I would suggest that parents attend Parent Association meetings and sign up for text messages and emails to keep informed about school events.  If parents would participate more often, the school could bring in additional programs.  The principal, Mrs. Votinelli, is receptive to parent's suggestions."", 'An 8th grade graduate told Insideschools that the culturally diverse Andries Hudde was ""kind of like a second home, the teachers would help you a lot.""', ""I have no problem with this school. Some time it's messy from the student's dropping their trash on the floor but that why there janitor they clean it after school which is not fair for them with all those trash. Its still a great school even thought some activities were taken off but we still have other programs. Talking about the teacher from my experience ( which means the teachers I know) they are good especially my math teacher everyday we Lear something exiting. No school is perfect they all have some weakness :) "", 'The Panel for Education Policy rejected the colocation of a Success Academy with Hudde. Read more <a href=""http://ny.chalkbeat.org/2015/06/11/after-delay-a-success-co-location-proposal-earns-a-rare-rejection-from-city-panel/#.VXpGUFVVikp"">here</a>.', 'Im in fifth grade and i got in CIG i got happy but my mom brought me down and made me disappointed. I wanted to know how the school is now?', ""This school isn't bad! I also go to this school! This school isn't what you all think! Some people believe its a horrible school because of the rumors of HUDDE FIGHTS! That is sooo not true! This used to happen in our school! Nowadays these things rarely happens. We are a UNIFORM school and most of us are becoming better and better students. Those who don't listen get in trouble. Teacher's come from different backgrounds and have different styles of teaching. Since I am in the 7th grade, all the teacher's are really friendly and they understand you! In my school, the students are really nice and I feel much better in this school just to be honest. My learning life is much easier. Hudde is the key for me to success. This school is also starting more safer programs as well. The people who say Hudde is a bad school, Hudde is much better than the other years most of these students from last year and beyond! I really want more students to understand our school much better. In my opinion, we are a Good School! For those who went to this school and left, they haven't realized how better it became. I mean like c'mon, Hudde is not to BLAME! This school is much stricter and safer than the past years! If you would like to see for yourself, please bring your child to our school and see for yourself!"", 'You are wrong', 'If its over 5/10 it is considered an ok school']"
22K245,"['PS 245 according to this web page was housed in a Catholic Church . The school was never housed in a church, It was a stand alone catholic school called Holy innocents school which was across the street from the church. Take it from someone that went there back in the 1950s and 60s.', 'Through the district\'s participatory budgeting process, <a href=""https://www.dnainfo.com/new-york/20160419/prospect-lefferts-gardens/school-upgrades-new-barbecues-dog-run-win-funding-flatbush"">DNAinfo reports that</a> PS 245 will receive funds to upgrade the school\'s computer lab.']"
22K251,"['Chancellor Fariña presented 28 school guidance counselors with yellow roses and plaques at a ceremony held at the Department of Education headquarters. Amongst the honorees was Ann Hendricks from PS 251. Read more <a href=""http://www.wnyc.org/story/taking-notice-guidance-counselors/"">here.</a>']"
22K254,"['Students at PS 254 will participate in a live conversation with astronauts on the International Space Station, via NASA, as part of their STEM curriculum, <a href=""https://www.prnewswire.com/news-releases/brooklyn-students-to-link-up-with-nasa-astronauts-on-space-station-300667875.html""> Cision PR Newswire</a> reports.', 'There was not enough room for all zoned students in the school\'s pre-k program, according to an article about the mayor\'s pre-k for all initiative <a href=""http://www.theatlantic.com/education/archive/2016/09/bill-de-blasios-prek-crusade/498830/?utm_source=Master+Mailing+List&utm_campaign=1d80ea47c1-Rise_Shine_Welcome_back_to_school_9_8_2016&utm_medium=email&utm_term=0_23e3b96952-1d80ea47c1-50241921""> in The Atlantic</a>.', 'Tests of water samples  in the drinking fountains at PS 254 showed elevated levels of lead  <a href=""http://www.nytimes.com/2016/09/01/nyregion/lead-tests-on-new-york-city-schools-water-may-have-masked-scope-of-risk.html?_r=0"">the New York Times reports</a>.', ""this school is honestly the best i've ever seen, the environment is clean and very safe, profane language is generally not used at all and inappropriate things are not mentioned at all, the school community is also very close and the principal knows a lot of the names by the time they graduate. their academics are also goodalthough might not be as challenging. i would say this is possibly the best school in brooklyn. i graduated from here years ago, yet i still miss it a lot and know i will never forget my experience here. i heard that since, the school has improved a lot so seriously consider sending your kid here and you will not regret it"", 'PS 254 was one of six New York City schools that earned US Department of Education Blue Ribbon honors in 2014. Read more and see the full list of schools <a href=""http://ny.chalkbeat.org/2014/10/01/six-city-schools-earn-blue-ribbon-honors/#.VC7BryldUuh"">here</a>.']"
22K255,[]
22K277,"['Funny that Ms. Schanstra would mention this because it is no longer that way.  The new administration not only doesn\'t return phone calls but the office staff will flat out tell you that ""it\'s not worth talking to them because nothing will change""']"
22K278,"['As Kerri Moser ends her first year as principal, parents seems split over her management of I.S. 278, according to <a href=http://brooklyn.news12.com/story/42343080/marine-park-parents-call-for-removal-of-school-principal"">News12 Brooklyn</a>. More than 1,000 people have signed a Change,org petition calling for her removal, with parents complaining about school safety, the ending of some school events and virtual learning during the corona pandemic. Other parents say it is too soon to judge Moser and that any new manager encounters some opposition.', 'i was told by my grandson he had to purchase the gray t shirt and blue shorts from the school or he would have to sit out. Im low income. also i was told my his friends  in upper grades that as long as its a gray t shirt and blue shorts it\'s okay. Half of his class were told they can""t do the gym class. After school supplies i dont have the $38.00, but he the gray t shirt that saids JHS 278 on it. What can i do? Does anyone have any answers?  Thanks', ""Wow that's really not fair. Ask the school administration maybe?"", 'Thanks for the advice', 'JHS 278 is one of seven middle schools which will administer the specialized high school exam on a weekday rather than the weekend, in an effort by the city to increase the number of high-performing kids from low-income neighborhoods who take the SHSAT, <a href=""http://www.wnyc.org/story/after-late-start-city-recruits-more-middle-schoolers-specialized-high-school-prep/ "">WNYC reports.</a>', 'JHS 278 has won the New York City regional SeaPerch Remotely-Operated Vehicle competition, and will now go to the national finals in Louisiana. <a href=""https://www.dvidshub.net/news/196807/two-brooklyn-schools-win-big-nyc-regional-seaperch-rov-competition#.VyjCQaODFBd"">DVIDS hub </a>reports</a>.', ""I go to this school and I'm in the LAW ACADEMY. This is the best junior high to go to it's also fun!!!You will make a lot of friends!!! TRUST ME!!! I'm in 7th grade going on to 8th grade in September 2015."", 'i graduated from this school and to tell you from my experience the teachers honestly care about you passing and graduating some oppurtunities is given but the only thing i complain about is the lack of learning in math. after i graduated i asked half of the student who went there how theyre doing in math the next year and all of them have said they failed. oviously the teachers fault for teaching at a faster pace when we complained to her several times to slow down because we did not understand', ""this school is not bad nd the teachers are not nasty i go to this school nd i have a big attitude problem and i changed tht problem and now teacher's like me if your teacher is acting nasty there acting nasty because of your attitude if u did not have a attitude the teachers wont be a problem nd the school is not bad it's just some ppl in the school that make the school look bad its a great school especially if u like Drama, Band, Chorus, Art, and Computer's"", 'No', ""Why can't if they get into the law academy not to send them to this school? I'm in the law academy."", ""Hey I'm in the law academy and it's not that bad.""]"
22K312,"[""Since 312 does not have stand alone 12:1 settings for students with disabilities, the ICT class serves as the catchall for compliance. Thus, 312's ICT class is a special ed class. "", 'The InsideSchools review above states: ""PS 312 offers a team-teaching class mixing students with disabilities and their general education peers at every grade level and ALSO has some self-contained classes for students with disabilities.""', ""Here's another InsideSchools article about ICT: http://insideschools.org/blog/item/1001028-inside-ict-separating-fact-from-fiction"", 'Don you think your son or daughter is bright and deserved a great education?  If you do - like me - then Do Not send your child to this school.  The principal is reckless and not thinking about what is in your childs best interest.  Ms. Yoo is going to put your child in a Special Education class without your consent or knowledge under the pretext that she is trying - oh so hard - to eliminate the stigmas associated with special ed settings.  Any parent who sends their child to this school, which on prima fascia, looks decent, is doing themuch a grave injustice.  I hope Ms. Yoo comes to her senses quickly and acts like a leader rather than obediently following her Assistant Principals, who are suffering from a serious case of the Open Heart, Empty Head Syndrome.', 'Do not send your children to this school!  Here\'s why: The Bergen Beach School (22K312) forces General Ed. Students into Special Education ICT classes.  Parents who request that their child be placed in a regular class setting are greeted with hostility and altogether ignored.  The principal, Ms. Too is very calm when she tells you ""this is our schools policy...all students will be placed in a Special Education ICT class, at least once, before the fifth grade.""  Ms. You can no longer claim that K312 is focused on providing each student with the support and instructional rigor of years past.  Say goodbye to enrichment for top tier  students and hello to remediation for all.  Her smug disposition is shocking and horrifying as she disregards all families who advocate for their children to be in rigor and high performing settings.  K312\'s leaders have failed to recognize the harm they are causing their students.   The principals shameless disregard for each individual students aptitude is disgraceful.  No educated parent can - or will - sit idle as Ms. Yoo subjectively determines which students she is going to force into Special Ed.', 'An ICT class is not a ""special education class."" It\'s a regular class that includes a certain number of students with a disability (no more than 40% of the class), and it has two teachers, a regular teacher and a special ed teacher. It does NOT mean that the non-special ed kids aren\'t getting a great education, or that they\'re not being challenged. The curriculum and expectations are exactly the same as in the other classes. Many, many elementary schools use this model - it\'s very common. InsideSchools wrote about it a while back: http://insideschools.org/blog/item/1000728-ask-judy-why-is-my-child-in-an-ict-class And here\'s a more in-depth explanation from another elementary school that uses this model: http://www.ps154.org/wp-content/uploads/2010/08/CTT-2011-12.pdf']"
22K315,"[""My son is in first grade at PS 315.  We love the school and feels its getting better and better. The teachers, school principal, and staff really care about the kids. My son is in an ICT class with two teachers who incorporate group projects, hands on learning, discussion, and time for independent work. He's really learning to read, math, about science, and music.The school brings in arts residencies for various grades. For example, my son has dance class with the Dance Theatre of Harlem.  The school is really diverse - and we are always working to make the school more inclusive and culturally responsive. The PTA is a bright star at PS 315. Led by an amazing, committed group of parents, the PS 315 PTA bringing together families across the school. The Principal is kind and collaborates with the PTA and SLT on new initiatives. The after-school programs offer enrichment in theatre, chorus, and art, as well as homework help. A massive new playground is being built will open in the Fall 2020 and will become the best playground in the neighborhood (thanks to the fundraising from parents and local elected leaders).I encourage every parent who is zoned for PS 315 to check it out and reach out to the PTA to learn more about the school."", 'The <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2015-2016/Chancellor+Farina+Announces+38+New+Bilingual+Programs.htm"">Department of Education has announced</a> that PS 315 will have a Spanish dual language program from the start of the 2016-2017 school year.', ""My children love this school. They enjoy music, art (two art teachers) and dance.  In addition, I think that most of the staff really care about the children.  The school shares a gym and cafeteria with P.S. 152. Every child is able to get a quality education if parents work with them.  I like the new reading textbooks and the reading program within the school. In addition, there is an operating Parent Association.  When the weather isn't bad, the children play outside during the lunch period. If this is your zoned school, you have nothing to worry about.  In addition, whenever my children need special services (speech, SETSS) they can receive them within the school."", 'Hi there! Thank  you so much for this review as the Inside Schools page has not been updated in 11 years. I am wondering if you can share more about the school. Has parent involvement picked up any? Are there non profits or local organizations partnering to bring in fun programs for the kids? Do you feel your child is in a safe environment where community is highly regarded? Is there any talk of different types of families or anti-bullying/ acceptance of diversity including LGBT families? Many thanks!', 'Two fourth grade students at PS 315 have been charged with poisoning a teacher. <a href=""http://www.dnainfo.com/new-york/20140522/flatbush/two-brooklyn-fourth-graders-charged-with-poisoning-teacher-police-say"">Read more here.</a>', 'I go to this school im a senior in Mrs Bacchus class']"
22K361,"[""I'm going to have to disagree with an anonymous writer! Ms Frazier is an awesome principal. She is very respectable, fun and approachable. Encounters with her randomly popping into a classroom, walking the hallways or helping me to the 3rd floor with 2 little ones...she's amazing! \n\nI really wish they had classes up to the 5th grade as well. To transition from 361 to 269 is really tough on some of the students. I'm thankful for the after school program that was implemented to prepare the children for their next level of work.\n\nPS 361 is an awesome school with dedicated staff! A welcome change in this community."", 'I have found that this school has changed so much. Its become a place where children can feel safe and have long lasting friendships on top of having great teachers and staff. They are so dedicated as I am to not only my child but all children in getting the very best education possible.  So very sad that such a great school only goes to the 2nd grade. \n', ""Anonymous \nThe new principal is terrible. She has no love or patience for the kids and parents and doesn't seem to like her job. The Assistant Principal seems to enjoy her job better that Ms. Frazier. Maybe its  the lack of experience or education plays a major part in the way Ms. Walker treats the parents and the kids who attend the school. I pray things get better here for the community's sake!!!!!!!""]"
22K381,"['School is very well monitored and great i would rate it out of ten i would give a 8.759201242313451239', 'Dose the school have lockers', 'This school is a great school because of its caring faculty, especially Principal Mary Harrington,"" parent Valerie Schwartz writes. ""She has been a good authority figure and role model for my son, displaying fairness, composure, and professionalism combined with patience and genuine concern. This school and its principal have been the ideal combination of kindness and discipline. I\'m hoping that while this school is fairly new, all involved will recognize the enormous potential and commitment it has towards directing our youth towards success and self-fulfillment.""\n\n""My son is a 6th grader in the CIG program at the school,"" writes a parent. ""I have found the teachers to be caring, and the staff to be warm and welcoming. The smaller size of the school allows the staff and administrators to know the children personally and treat them as individuals. While we considered some of the larger schools, such as Mark Twain, we believe we made the right choice for our child who is getting probably more attention at 381 than he would have at a larger school.""', ""My son attended this school and has since graduated. The\nadministration does not show any concerns for the students. Our complaints have\ngone unanswered and ignored. No effort was ever made to reach out to us and\ndiscuss our concerns. There is no special course offering or extracurricular\nactivities beyond the required coursework. The main office staff always seemed\noblivious and unaware of what’s happening at the school. The students’ BEHAVIOR,\nDEMEANOR AND USE OF PROFANITY LEFT ME SPEECHLESS. Mr.  B, a devoted math teacher, has earned my\nrespect and SHOULD BE HIGHLY PRAISED BECAUSE HE EMBODIES WHAT AN EFFECTIVE\nTEACHER, and ROLE MODEL should impart in our kids. He regularly made phone\ncalls home and kept parents informed of their child's progress and behavior in\nthe classroom if any...His English teacher whose name I do not recall was\nexceptional. The Spanish teacher however never gave the kids the required\ntextbook because the children mishandled them in past semesters. It became\napparent that the students were only taught what was needed in order to pass\nthe NYS exams, nothing more.  My son excelled\nacademically because of all the extra work we put into it. We hired private\ntutors to help him improve his writing, grammar and critical thinking skills. In\nthree years, no one ever alerted us that his organizational and interpersonal skills\nwere not in par with his peers or what is considered developmentally acceptable\nfor his age. A nurturing environment caters to students’ academic and emotional\nneeds. Children are multi-faceted, they may act appropriately at home because\nof fear of punishment and misbehave at school. These acts of insubordination\nshould be communicated to the parents\n\nThis school lacks effective leadership. Ms. Harrington, the\nprincipal should probably step down and let Mr. Norton, the assistant principal\nfor 8th graders take the helm.   \n\nWhat I really want to say about this school CANNOT be said in two paragraphs but to keep it short I will do so.\n\nI was a former student at Ms.381 in the Intellectually Gifted Program. And if your a parent and ur considering this school think again. I give this school a 0 out of 5. I give this school that rating because when it comes to bullying the teachers, the security guards and the Principle. Ms.Carrington cannot control the sisuation and will lie and say they delt with the problem.There are unsanitary bathrooms, the lunchroom tables are dirty, the lunchfood is graded a zero nothin but burnt pizzas on a friday, and they have Pizza fridays. The lunch aids are very rude and dont do thier job by cleaning up after the students\nfor the next class to eat, they wait until the the end of last period lunchtime, one time I remember walking into the lunchroom with my classmates and saw the lunchaids sitting at the same dirty table luaghing out loud and gossiping.\n\nSome of the teachers just dont care about teaching students, there only worry is  about that paycheck. The school Safety Officers from the 70th precient ALWAYS have to go the school, because of BULLYING SISUATIONS and FIGHTS AFTER AND DURING SCHOOL.And the principle is not reporting it to the higher authorities,after all the statements I wrote from every incident it adds up to six or more statements(AND IM NOT EXAGGERATING) of bullying issues that are onresolved and were never looked at. TAKE MY ADVICE DO.NOT.SEND.UR.CHILD.TO.THIS.SCHOOL.Reports filed on incidents mysteriously dissapeard when my parents requested them to present to the Board Of Education.One of the incidents were so big that it was taken to a superintendent suspension hearing, one of the kids got a month suspension, and the other student who instigated the whole thing only got 2 weeks.And since then I have transferred to a new school and Im still keeping that 95 average that I worked so hard for"", '""As the parent of a student in the CIG program, I am impressed at the level of work that my son is being given,"" writes a parent. ""Ms. Harrington runs a tight ship, combining firmness with warmth and concern for all. My only complaint is that 381 does not have its own building.""', '""It feels more like an elementary school, probably because the school shares the building with an elementary school,"" writes a disappointed student. She also says that the CIG program is ""just like any other class and sometimes even the classes that aren\'t CIG are ahead of the CIG class."" However, the CIG students face added pressure from teachers and staff who expect them to be role models, she writes.', '10 years ago\n""This school is a great school because of its caring faculty, especially Principal Mary Harrington,"" parent Valerie Schwartz writes. ""She has been a good authority figure and role model for my son, displaying fairness, composure, and professionalism combined with patience and genuine concern. This school and its principal have been the ideal combination of kindness and discipline. I\'m hoping that while this school is fairly new, all involved will recognize the enormous potential and commitment it has towards directing our youth towards success and self-fulfillment.""\n\n\n\n""My son is a 6th grader in the CIG program at the school,"" writes a parent. ""I have found the teachers to be caring, and the staff to be warm and welcoming. The smaller size of the school allows the staff and administrators to know the children personally and treat them as individuals. While we considered some of the larger schools, such as Mark Twain, we believe we made the right choice for our child who is getting probably more attention at 381 than he would have at a larger school.""\n\nA graduate of the school writes that ""those who were in the gifted program had it much better"" because their classes were better behaved. In addition, she complains, ""While the biology class was taught very well, other science classes were not."" She adds that students liked having the opportunity to take the Math A Regents before getting to high school.', ""My son attended this school and has since graduated. The\nadministration does not show any concerns for the students. Our complaints have\ngone unanswered and ignored. No effort was ever made to reach out to us and\ndiscuss our concerns. There is no special course offering or extracurricular\nactivities beyond the required coursework. The main office staff always seemed\noblivious and unaware of what’s happening at the school. The students’ BEHAVIOR,\nDEMEANOR AND USE OF PROFANITY LEFT ME SPEECHLESS. Mr.  B, a devoted math teacher, has earned my\nrespect and SHOULD BE HIGHLY PRAISED BECAUSE HE EMBODIES WHAT AN EFFECTIVE\nTEACHER, and ROLE MODEL should impart in our kids. He regularly made phone\ncalls home and kept parents informed of their child's progress and behavior in\nthe classroom if any...His English teacher whose name I do not recall was\nexceptional. The Spanish teacher however never gave the kids the required\ntextbook because the children mishandled them in past semesters. It became\napparent that the students were only taught what was needed in order to pass\nthe NYS exams, nothing more.  My son excelled\nacademically because of all the extra work we put into it. We hired private\ntutors to help him improve his writing, grammar and critical thinking skills. In\nthree years, no one ever alerted us that his organizational and interpersonal skills\nwere not in par with his peers or what is considered developmentally acceptable\nfor his age. A nurturing environment caters to students’ academic and emotional\nneeds. Children are multi-faceted, they may act appropriately at home because\nof fear of punishment and misbehave at school. These acts of insubordination\nshould be communicated to the parents\n\nThis school lacks effective leadership. Ms. Harrington, the\nprincipal should probably step down and let Mr. Norton, the assistant principal\nfor 8th graders take the helm.  \n\n\n2 years ago\nThis school is a total nightmare!!! My son who attends begs not to be sent to school every morning. The BULLYING is out of control!!!!! Meeting after Meeting they still give me the same old song and dance (we are doing our best) Well there best is to do NOTHING!!!! The teachers are rude to the children and parents alike!!!  DO NOT SEND YOUR CHILD TO THIS SCHOOL!!!!!!!\n\n\nWhat I really want to say about this school CANNOT be said in two paragraphs but to keep it short I will do so.\n\nI was a former student at Ms.381 in the Intellectually Gifted Program. And if your a parent and ur considering this school think again. I give this school a 0 out of 5. I give this school that rating because when it comes to bullying the teachers, the security guards and the Principle. Ms.Carrington cannot control the sisuation and will lie and say they delt with the problem.There are unsanitary bathrooms, the lunchroom tables are dirty, the lunchfood is graded a zero nothin but burnt pizzas on a friday, and they have Pizza fridays. The lunch aids are very rude and dont do thier job by cleaning up after the students\nfor the next class to eat, they wait until the the end of last period lunchtime, one time I remember walking into the lunchroom with my classmates and saw the lunchaids sitting at the same dirty table luaghing out loud and gossiping.\n\nSome of the teachers just dont care about teaching students, there only worry is  about that paycheck. The school Safety Officers from the 70th precient ALWAYS have to go the school, because of BULLYING SISUATIONS and FIGHTS AFTER AND DURING SCHOOL.And the principle is not reporting it to the higher authorities,after all the statements I wrote from every incident it adds up to six or more statements(AND IM NOT EXAGGERATING) of bullying issues that are onresolved and were never looked at. TAKE MY ADVICE DO.NOT.SEND.UR.CHILD.TO.THIS.SCHOOL.Reports filed on incidents mysteriously dissapeard when my parents requested them to present to the Board Of Education.One of the incidents were so big that it was taken to a superintendent suspension hearing, one of the kids got a month suspension, and the other student who instigated the whole thing only got 2 weeks.And since then I have transferred to a new school and Im still keeping that 95 average that I worked so hard for"", ""school is fun ! never had so much fun and it's only my first year 2K16 im litt ""]"
22K890,"['I have come into the school as a student teacher and have found the experience very helpful. Mr. Frangella  is a very effective leader that acknowledges his parents and values their contribution to the school.  It seems as though he has a good rapport with his teaching staff hence the 100% rating mentioned above. He helps to maintain order and respect amongst the students as best as he can and encourage the teachers to emulate likewise.  He helps to maintain order and respect amongst the students as best as he can and encourages the teachers to emulate likewise. Student behavior there is mediocre.   Most of the students are cooperative and comply with directions.  There are students that give minor resistance but it’s not to the point where it is outrageous and uncontrollable. Behavior can be managed. I’ve visited schools where the students fight brutally and use obscenities towards teachers.\n I’m hoping to see uniforms implemented throughout the building though. I had an opportunity to work with a very intelligent and collaborative ELA teacher named Mr. Engle.  He is extremely patient with the students and they respond well towards him. Although the teachers are very new, they remain very dedicated and do their utmost to foster academic performance.  For a new school I’m pretty satisfied with it and hope to return for another semester of student teaching.']"
23K041,[]
23K137,"['i love this school mainly the middle school teachers', 'P.S. 137 landed on the state Education Department’s list of “persistently dangerous schools"" in 2014. Schools on the list have a high number of violent or disruptive incidents. Read more <a href=""http://www.nydailynews.com/new-york/education/city-schools-state-persistently-dangerous-list-article-1.1893403"">here</a>.', 'im an 8th grader now i like this school its just boring']"
23K150,"['PS 150 Christopher is on a list of 50 schools that will participate in the DOE\'s Bronx Plan, which will boost salaries in hard-to-staff positions and ""give teachers formal decision-making power in their schools"" according to <a href=""https://chalkbeat.org/posts/ny/2019/02/08/new-york-city-bronx-plan/"">Chalkbeat</a>.', 'PS 150 Christopher is one of 27 New York City schools on the 2015-2016 list of schools considered to be ""persistently dangerous"" by the state Department of Education, based on the number of disruptive or violent incidents. Read more <a href=""http://www.dnainfo.com/new-york/20150813/upper-west-side/number-of-persistently-dangerous-city-schools-on-decline-state-says"">here</a>.', 'No third-grade students at PS 150 passed the 2014 state math test. Read more <a href=""http://www.nydailynews.com/new-york/education/2-in-3-city-students-not-meeting-math-state-standards-article-1.2148748"">here.</a>']"
23K155,"['""Through the school’s current and former principals, community grants and donors, PTA volunteers and the tenacity of art teacher Lisa Ryan. PS155 community gathered to unveil a new library,"" <a href=""http://www.uft.org/learning-curve/importance-having-school-library""> UFT</a> reports.']"
23K156,"[""This school was an amazing experience. Although some of the very best teachers have left,there are other teachers. The amostphere is amazing, everyone gets along. Whenever you walk through the doors in the morning, you'll be greeted warmly by the staff that are sitting in the front desk. The school runs from pre-k to fifth grade. Some students can sometimes be disrespectful, but it's best to ignore them. \nThe school is shared with a middle school, I.S 392. Most students,once they graduate would go to that middle school because it is very close to many homes. Also, because that school has many programs and it is for the gifted and talented.\nI graduated from that school in 2014, now being that I'm going to 8th grade in the middle school above. Do not be tramitized, the big kids are separated from the little kids so do not worry. Your kids are safe here and they'll love the experience. Everyone is like family.\nI hope your children can attend this school!"", 'Administrators at PS 156 Waverly have taken a new approach to reducing the school\'s 40% absentee rate, and it\'s working. Students now arrive at school at 7 a.m. and take part in one of many activities, <a href=""http://www.wnyc.org/story/improve-attendance-bring-students-early-let-them-have-fun"">WNYC reports</a>.', 'P.S. 156 Waverly has been selected to participate in the Department of Education\'s Community Schools initiative, aimed at boosting attendance and achievement by bringing in community partners to provide support for students and families. P.S. 156 Waverly\'s partner is NYC Community Learning Schools Initiative / UFT  Read more about the program <a href=""http://ny.chalkbeat.org/2014/12/01/partner-groups-will-help-45-community-schools-transform-into-service-hubs/#.VIsbaIt938H"">here</a>. and see the full list of schools, their community partners and their proposed services <a href=""http://schools.nyc.gov/AboutUs/schools/communityschools"">here</a>.']"
