dbn,comments
10X246,"['PS 246 dads got to spend the morning in class with their kids as <a href=http://bronx.news12.com/story/37652752/fathers-join-kids-for-special-school-day> News12</a> reports.', 'BEST SCHOOL EVER THE TEACHERS ARE LIKE FAMILY AND ITS JUST A GREAT SCHOOL CLASS OF 2011']"
10X254,"['I what to Thanks the teacher mr.ocampo for loving my two daughters  Angelina  hernandez samanatha  Hernandez no matter my child graduated from this school ya with always be family to us this school is great school that have respect  for children 100 put my other children  this school one of the best bronx', 'On rainiy day or days when it is too cold to go outside the students are allowed to play in the gym depending on whether or not there table is clean after they are done eating if a pair of tables for both the boys and girls are clean the boys will be led to the gym while the girls are told to stay in the cafeteria with nothing to do \n', 'Principal leads by example.  This was a great year.  Looking forward to the upcoming school year!', 'Mr. Marrero is a great principal.  Loving this school right now!', ""This is school is starting to turn around.  The new principal is doing a good job.  I'm happy!""]"
10X279,"['Physical education teacher, Mike Rosario, is a recipient of the prestigious Big Apple award, which recognizes ""exceptional success in instruction, impact on student learning, and overall contributions to school communities,"" as reported by <a href=""https://www.chalkbeat.org/posts/ny/2018/05/11/new-york-city-is-honoring-17-exceptional-teachers-heres-who-they-are/"">Chalkbeat</a>.', 'A stranger wandered into PS 279\'s building at the start of the school day, slapped a teacher and then fled according to a police investigation. Read more <a href=""http://nypost.com/2016/06/04/perv-slaps-teacher-after-wandering-into-school-cops/?utm_source=Master+Mailing+List&utm_campaign=8d44452259-Rise_Shine_More_graduation_requirement_c6_6_2016&"">here</a>.', ""Yes ... The surveys are being forged this year and last year also, these principals have staff to call up and get pin numbers from the Department of Education pretending that there are parents and filled out survey online. This is forgery and should be investigated. I work at the school and see what's going on. It isn't acceptable that parents aren't completing surveys staff members are.  "", 'Yes see who filled out surveys not the real families... Check phone records and surveys??', 'PS/MS 279 will forge a partnership with the Bronx Museum of the Arts as part of Teen Thursdays, a new after school initiative to offer middle schoolers rich learning opportunities through local cultural institutions. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2013-2014/Chancellor+Fari%C3%B1a+Celebrates+Launch+of+New+Pilot+Partnership+Between+Middle+Schools+and+Cultural+Ins.htm"">here</a>.']"
10X280,"['""State officials are illegally withholding millions of dollars"" from Mosholu Parkway and two other low-performing schools, according to a lawsuit filed against the State Education Department and state Division of Budget, <a href=""http://www.chalkbeat.org/posts/ny/2016/09/06/three-low-performing-new-york-city-schools-are-owed-millions-in-funding-lawsuit-claims/#.V9BJy_krK2x"">Chalkbeat reports</a>.']"
10X291,"['My daughter goes to this school and everyone is great. There are many after school programs. But they do not get to use the gym a lot. Only once every 2 weeks. A lot of children in the US are overweight and that is because of society. At school they do not exersice and when they get home its too late ot they are just too tired. I love how mt daughter competed in the dancing classrooms rainbow division which was a great opportunity as a dancer. I would highly recommend this school to any parent.', ""I appreciate you leaving your comment for the school but because the ratings are over a year ago - I'd like to know more about how academically the school help the children and teacher and Principle follow-up.  My child was granted a PSC (Public School Choice) due to his past school being a Title I school and as an involved parent I don't want to make another error in transferring him into another failing school.""]"
10X306,[]
10X307,[]
10X308,"['This is my daughters first year at BDA and so far so good .... I love the school', 'When I went here it was great everybody was like family. But not everyone can be like class 2k15', ""If you absolutely love dancing and want to make it your career, don't come here. The dance department is unstable. Teachers constantly leave; like each year. Discipline is not great either, and they sometimes get in the way of the class."", ""I just graduated from this school a couple of months ago.Honestly. i dont want to be rude but this school ruined my 8th grade year. We didn't have science until the last weeks before the state science test. BDA needs to focus more on education!!!!"", 'I see there are a lot of comments on this site about the dance program and rightfully so as it is a ""Dance"" school. Could anyone comment on the visual arts program and how it ties into this schools curriculum. Thanks.', 'I love assistant Principal Poppas, a lot energy and cares about all students. He is always there and M s Sanchez is nice too and sometimes not too friendly. She has to.', 'They have now many after school programs, my daughter do cooking, try it.', '6th grade white polo black bottoms\n7th white polo gray pants\n8th white polo khaki pants ', 'Do you have to buy ballet shoes \n\n\n']"
10X310,"[""Very frustrated with the inscription process of my daughter. Live across the street from the school (Heath) over two years with more than sufficient document, but still got a lot of run around and hard time about (Vacine, prove of address, time frame, etc etc etc) that make me believe my child was unwanted 👧. Really don't understand what was that all about really is it a system of favoritism or just that particular staff didn't feel like adding one more child, when this school is 85% Hispanic (doubt discrimination) but there is something fishy in theit entry system that make you feel unwelcome. Must be reported so that the proper authority can look into it and eliminate this type of negative atmosphere!!"", 'Yes.  I went to it from 1962 -1966 (K-beginning of 4th grade when we moved).', 'Thank you Cat for clarifying that.']"
10X315,[]
10X331,"['This is such an amazing school because of how far they stretch the minds of our young pupils. I adore the hard work that the teachers put in. I would also like to praise the 5th Grade teacher, Mr. Melendez. He is ahead of all of the other fifth grade classes and that is absolutely wonderful. His students will be well-trained and ready for 6th Grade by June 28th, the end of the 5th Grade year, no matter what middle school they go to or how far they move away. ', 'Chalkbeat reporters spent time at the Bronx School of Young Leaders on the first day of school, watching how teachers prepare 7th-graders for the year. Read more <a href=""http://ny.chalkbeat.org/2015/09/09/golf-balls-and-goal-setting-how-four-new-york-city-schools-aimed-to-inspire-on-day-one/?utm_source=Master+Mailing+List&utm_campaign=7799e77840-Rise_Shine_9_10_2015&utm_medium=email&utm_term=0_23e3b96952-7799e77840-75578181#.VfgpN53BzGd"">here</a>.', 'Ninety-four low-performing schools are now called “Renewal Schools,”. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.', 'Mayor de Blasio visited a dance class at MS 331, highlighting his plan to expand after-school programs in city schools. Read more <a href=""http://www.wnyc.org/story/mayor-and-chancellor-say-tax-plan-would-also-help-after-school/"">here</a>.']"
10X340,[]
10X342,"['International School for Liberal Arts is one of 15 NYC schools to receive a $10,000 grant to promote spaces to increase mental and physical health inside the school building, <a href=http://brooklyn.news12.com/story/36685378/initiative-creates-mindfulness-rooms-for-nyc-schools?utm_source=Master+Mailing+List&utm_campaign=f1aa6a62e7-EMAIL_CAMPAIGN_2017_10_26&utm_medium=email&utm_term=0_23e3b96952-f1aa6a62e7-75750697>News12 Brooklyn reports</a>.', 'New York City Schools Chancellor Carmen Fariña <a href=” http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2015-2016/College+Access+for+All+-+High+School.htm”>announced</a> on June 16, 2016 that the International School for Liberal Arts will be one of the first 100 schools in the city to be part of College Access for All. Schools in this program will receive $3.5 million in direct funding to help ensure that students graduate with clear college and career plans by 2018.', ""Great school, I went there my 6 to 8 grade and I don't regret a second. \n""]"
10X344,"['Can someone who does not live in the Village go to this school? Do they have a school bus ?', 'The AmPark Neighborhood School has received a $500k grant to expand their outdoor playspace, which will include enclosing the school\'s back door to improve safety, <a href=""http://bronx.news12.com/story/38310677/bronx-school-receives-grant-to-upgrade-playground"">News12</a> reports.', ""This school is terrific. Dedicated music and art rooms. Test scores better than city wide average and very high for the Bronx and in comparable range to peer schools in the neighborhood like P.S. 7, P.S. 24 and P.S. 81. New building. Accessible office staff and teachers. Would be good if they had a middle school, as middle school selection is hard if you are not zoned for a middle school that fits your child. Go tour this school. The neighborhood is great. Situated next to Van Cortlandt Park and centered around the Amalgamated Housing Cooperative - America's first cooperative building. The school takes kids to field trips in Van Cortlandt Park a lot: fishing, nature, conservation."", ""This school is an absolute hidden gem. My daughter has been attending this school for the past two years and the experience has been nothing but positive. From administration, teachers and parents- everyone makes you feel welcome and the school has a real family-like atmosphere. Unlike other schools, the Parents Association is VERY active in this school and work with the teachers for the benefit of the students. They constantly offer workshops and events throughout the year in order to raise funds for student activities. The teachers work collaboratively with each other and parents to help their children succeed. I find the curriculum to be well planned out and this year they have expanded to include more ICT classrooms at the school. Ampark offers music, art and physical education to all students. Their is no dedicated recess space at the school but luckily students can walk down the block to the community park (which given it's location is usually empty.) The school is clean, bright and inviting and you feel safe knowing your children are in good hands. My daughter will be graduating this year and she is already sad about that!  If you are lucky enough to get your child a spot here you will not regret it."", 'Read about AmPark\'s anti-bullying drama program with ""Dramatic Changes"".  Link:\n\nhttp://riverdalepress.com/stories/A-novel-approach-to-bullying,59141?']"
10X360,"['I love p.s360 great memories I when to school there love it , wish one day I’ll go back and visit']"
10X363,"['Ninety-four low-performing schools are now called “Renewal Schools,” by DiBlasio. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.']"
10X368,"['I am a former graduate student of class 2018 and I would like to say I have been a student since 2011. I have to overall say the technology at this school has advanced to a next level in modern society. This school uses everything from virtual reality to technology on a board with very awesome learning strategies. I also would like to say the new principal at this school for the last 4 years is very wonderful and I would like to say the environment at this school has been very much improved from the last 5 years I was at this school and I am glad to say their are more programs at this school including after school help for students and also regents help as well. I would like to say my overall 7 years at this school was fun and very awesome and I would like to say I really like that this school has a debate team for middle school and that their are sports teams and like I said many programs that the students benefit and I would like to say the staff members at this school are amazing including all new staff members I have known in 12th grade which in my final year was very exciting and wonderful as well and I am happy with the overall education support I got from all staff members at this school. I would also like to say I would recommend this high school to any parent or friend and also say that this school is one of my favorite schools that I have attended since I was 11 years old and I am proud to say I even graduated at this school as well for both middle school and high school and I wish the best success to every staff member and every student that currently attends this school and any future student as well. I will highly rate this school as a 5 out of 5 and a 10 out of 10 for great student support and teacher support and this school has a wonderful community as well.', 'hated this school lol... there were fights ever day, the teachers dont teach well and the computers were slow as hell im glad i transferred', ""The computers are slow and crappy. Any parents willing to put their child in this school in hopes that they'll be integrated with technology are in for disappointment. So much for a technology school. I've transferred to a different high school and I couldn't be more pleased about it. "", 'there are ups and downs but then then again no school is perfect. I wish all of the haters well and hope they live good lives. Bye ma homies ! :-)', 'it is not that bad of a school. there are uop', 'i am literally in the technology room of this school right now writing a review. I', 'It is time to update this review -- it has been a few years since Yvette Allen left.', 'Does this school have lockers in the hallways?', 'Terrible School . Please Dont Come Here .', 'this school is horrible i attended this school for six years and i was bullied i was descrimanated heres an example of how i was bullied the baseball team there at the team back then would always  hit me in school onece a student event took a baseball that i had and threw away the softball teams and baseball teamsand even most of the students would make fun of me  as well as the basket ball team would all make fun of me whether if it was  about the way i dressed or my baseball skills they would make me feel bad and no one did anything about it onence the baseball coach said that hell would freeze over before i joined the team the administrtion never gave me a chance to join anything even people in the administration would laugh at me   then so  after my junior year there i left to another high school but i came back after i graduated because the school that i changed to did  not want to fill out my college document and mr. knowles who i thought was someone i could look up to instead messes up my college  documents instrested he refused to put me in the eop program did not want to put me in a good college even though i had a high grade point averege my last year of high school he promised me many things in my college career but he never helped me neither did anyone from that administration this school i bad if i could go back in time to 10 years ago   and known what i know now i would had never attended this school most of the people there think they are better than everyone else and from my own expirience when i was there i can say that  the school did not care about the students and most of the students there think they are better than everyone else all of the six years that i was there i was bullied and never treated with respect  mr knowles promised to put me in buff state college and give me the eop program and refused  this was a year ago while i was still in college he has never helped me in anything and part of the reason why my college career is messed up is because of him my advice to anyone  is do not go to this school i made the biggest mistake of my life 10 years ago by coming to this school dont make the same mistake as me', ""I've been reading all the opinions of the students who went to this school and I am surprise. They also were talking about the lack of technology, and I personally saw the 1999s Imacs with old softwares. I was thinking for my little brother to assist this high school and I changed my mind completely. My brother should assist to Bronx High School Of Science.  This school have been involved in several scandals.  Most of then saw on the news. The only good program about this school is Cisco which allows you to create a business after you finish high school but how you going to do that with the lack of technology.  "", ""I am a graduating Senior at this school as well as its valedictorian. The days left of school are in the single digits now. I have spent the my last 6 years here (since the 7th Grade). Originally I had wished to go to Bronx Science, Stuyvesant, or any of the specialized high schools. Needless to say I failed to get in. I don't know how my life would have turned out, but I do not regret staying at IN-Tech. Without a doubt there are things this school is missing and it certainly lacks an abundance of motivated students. Even so compared to many other schools in the area, simply put, IN-Tech isn't so bad. From here on, I will be referencing my own experiences and hope that you will glean what you are looking for through them.\nOne of the largest complaints I have heard about this school is its lack of technology- despite being a technological school. On the contrary the presence of technology is larger than you may expect. However my immediate advice for those who want to interact closely with tech (aside from those who simply want access to a computer) to join either the media club or the MOUSE Squad. Both of these clubs have worked closely in recent years, largely as a result of the students' close interaction, and will allow you to interact with a variety of tools such as cameras, computers, software, hardware equipment, and our new 3-D Printer (you can thank MOUSE Squad'14 for that). \nI do not know much about the administrative staff, but my experience with the teachers were wonderful; once I showed my seriousness and my ambitions for greater heights, they showed their support in encouragement and helped me through my struggles. During my time here I have only had ONE very unfavorable experience with ONE teacher. For the most part my teachers were supportive, capable and inspirational. \nI have looked at other high schools in the area and quite frankly IN-Tech doesn't compare so badly. We have our own building, no tedious metal detectors, a modern aesthetic look, and a majority of good teachers (so long as IN-Tech doesn't let go of another one- I am criticizing the school for letting a certain capable APUSH teacher go last year, 2013). Admittedly this school doesn't have enough opportunities for everyone but this is NYC! To any high school students I encourage you to find non-profits and youth communities around you. A few I have worked with before, and helped me develop my resume and professional skills, are MOUSE, REV, GEAR UP, Global Kids, and HIVE NYC. Welcome to your first step in the real world kids: intro to looking for opportunities. Good Luck and I hope you never regret a decision you make."", 'First of all, the only reason as to why this school worries about the attendance is because in order for a student to receive a good education they will have to attend school. Additionally, the uniform policy is essential because students will have to learn how to dress professionally. Addiitonally, this school does care about the education that students receive and those students who excel in certain skills are offered more opportunities than others because they express true determination and dedication towards their education. It is a lie that students receive more aid if they are immigrants, everyone is treated the same because we are untied as a school. Your statement about the school does not only explicitly falsifies ""facts"". Everyone is encouraged to perform their very best and to be self-reliant learners. Your statement about the school is your own opinion and it should not negatively reflect the school.\n\n-Current High School student', 'Modern technology by using old macs and old softwares?  \nIs like teaching kids to drive without a car?\nThis school is mostly about appearance. ']"
10X382,"['A reporter for City Limits attempts to unravel the city schools\' overcrowding issue, while noting that while some schools are bursting at the seams, others like the Elementary School for Math, Science and Technology are only half full. Read more <a href=""http://www.citylimits.org/blog/blog/6020/the-bigger-picture-on-school-crowding#.U87CSIBdWDp"">here</a>.']"
10X386,"['The <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2015-2016/Chancellor+Farina+Announces+38+New+Bilingual+Programs.htm"">Department of Education has announced</a> that the School for Environmental Citizenship will have a Spanish transitional bilingual education program from the start of the 2016-2017 school year.', 'Former PS 386 teacher Anthony Criscuolo was sentenced to 14 years in prison for raping a 10-year-old student. Read more <a href=""http://www.nydailynews.com/new-york/bronx/ex-teacher-bronx-14-years-rape-student-article-1.1858262"">here</a>.', ""Crisculo recanted his confession that he raped a 10-year-old student at PS 386, saying that the child's mother lied about the rape claims after Crisculo ended an affair with her <a href=http://nypost.com/2016/12/02/ex-teacher-recants-student-rape-confession-claims-victims-mom-lied/?utm_source=Master+Mailing+List&utm_campaign=5f4dfdd3df-EMAIL_CAMPAIGN_2016_12_05&utm_medium=email&utm_term=0_23e3b96952-5f4dfdd3df-75750697>the New York Post reports</a>."", 'Some parents at PS 386 School for Environmental Citizenship are \ncalling for the reinstatement of former principal Angelyn Donald, who was removed from her position after an investigation found that she had failed to notify the NYPD that a teacher was sexually assaulting a student. Read more <a href=""http://www.nydailynews.com/new-york/bronx/parents-bronx-principal-back-link-teacher-raped-10-year-old-student-article-1.1757530"">here</a>.']"
10X390,"['Im going to this school and this sounds godo to me to go', 'MS 390 received $25,000 in federal grants to expand its dual language Spanish program beginning in September 2015. Read more about the city\'s new and expanded dual language programs <a href=""http://www.dnainfo.com/new-york/20150114/downtown-brooklyn/40-new-expanding-dual-language-programs-coming-nyc-schools"">here.</a>', 'Chancellor Fariña announced 73 schools selected to join\nthe Learning Partners Program, an innovative and collaborative\ninitiative that brings schools together to share practices to improve learning\nin the classroom and raise student outcomes. Through the program, one host school with strong practices in a particular focus area will support two partner schools seeking to strengthen their own practices in that area. P.S. 89 Cypress Hills was chosen to host M.S. 390 and Citizens of the World Charter School 1. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2014-2015/Chancellor+Fariña+Announces+73+Schools+in+Learning+Partners+Program+for+2014–15+School+Year.htm"">here</a>.', 'the school has changed and is doing well with any issues involving students', 'EXCUSE ME ANONYMUS YOU ARE WRONG #HATERZDONTHATE']"
10X391,"['Bronx after-school worker at Angelo Petri Middle School is headed to jail after sexually assaulting 13-year-old student, <a href=""https://www.nydailynews.com/new-york/education/ny-metro-bronx-after-school-worker-jail-for-student-sex-crime-20181126-story.html"">the NY Daily News reports</a>.', 'Ninety-four low-performing schools are now called “Renewal Schools,”. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.']"
10X396,"['how is the ASD program now?', 'My child attends the nest program for k and loves it. Everyone is so nice hands on. We live a bit far but it’s worth the travel. Definitely a good program at this school', 'How is the school now?', 'Does anyone know if ASD programs are zoned? Meaning, can I choose any asd program I like regardless of where I live?']"
10X447,"['This school is the best 😫 thnx for all the memories ', ""I am graduating this year from this school. I LOVE this school. If you are going to middle school, put this school down as a choice...I promise, you won't be disappointed. I wish that I could stay at this school forever. 💋💋❤❤❤❤💜💜💜😘😘😍"", 'Like ']"
10X459,"['I go to this school and it is BAD!...I would not let your child go here. please close this school down!!', 'East Fordham Academy for the Arts is one of 27 New York City schools on the 2015-2016 list of schools considered to be ""persistently dangerous"" by the state Department of Education, based on the number of disruptive or violent incidents. Read more <a href=""http://www.dnainfo.com/new-york/20150813/upper-west-side/number-of-persistently-dangerous-city-schools-on-decline-state-says"">here</a>.']"
11X016,[]
11X019,[]
11X021,"['This school.is.one of the worst school I have seen . The teacher and principal seems not to caee about students  . They act nice and friendly when parents are around and what about people from the main office . They definitely need.to close the schoo or change the teacher so as the principal. ', ""I went to PS 21 and I have to agree that school was terrible. Over crowded? Yes. Its really surprising when you find a child who makes it out of there and becomes something later in life. I guess that's why they say cream some how rises to the top.""]"
11X041,"['""A parent at PS 41 started a digital classroom and is exploring ways to provide this program to all public schools in underserved communities in the Bronx,""<a href=https://www.edsurge.com/news/2019-04-04-parents-make-a-big-difference-in-school-quality-i-m-living-proof""> Ed Surge</a> reports.', 'Water in several faucets at PS 41 Gun Hill Road contained higher lead levels than those in Flint, Michigan during the peak of the Flint water crisis, <a href=https://www.dnainfo.com/new-york/20170206/morrisania/elevated-lead-levels-ps-41-is-158?utm_source=Master+Mailing+List&utm_campaign=1e94a253a4-EMAIL_CAMPAIGN_2017_02_07&utm_medium=email&utm_term=0_23e3b96952-1e94a253a4-75750697>DNAinfo reports</a>.', 'Is ms./Mrs. Bonnie still there? A reply would be great considering these comments are more than two years old. I hope this doesnt go unanswered ']"
11X068,"[""The current profile of this school is no longer accurate.  Insideschools.org needs to revisit this school for a more truthful and honest profile.  Currently the school struggles in all areas.  The environment is highly negative, volatile, unproductive, unpleasant, unstable for all its members (students and staff included).  As a parent, I was mislead by this website's glowing description of the school. Please do an update!!!"", ""Ugh I have been in this school since 2nd grade and I'm about to leave for middle school parents this school is a bad influence for your children the school teachers let the students curse and don't care if they fight also the school lunch is horrible it's not even cooked right that's why most students got to the nurse even some students fake to be sick and go to the nurse to go home because they hate the school so much "", 'I went this school, and graduated in 2011, this is when Ms.Coles resigned in 2010 and Ms.Helfrich became principal. This is when the school started to become Turmoil, i felt that the school was better when i was in K-4 because it was more structured and When i was in the 5th grade I felt as we were practice targets. I LOVED THIS SCHOOL but now i guess its horrible.', ""Morale at this school is at it's lowest point in recent years, as most teachers say that they do not trust current Principal Cathy Helfrich.  Ms. Helfrich seeks teacher input into curriculum and school decisions only when necessary, and teachers say that they do not feel supported by her.  Behaviors of a small percentage of violent and aggressive students are allowed to continue daily with little or no consequences to these students as they assault teachers, vandalize school property, and engage in fighting and bullying behaviors.  \n\n""]"
11X076,"[""A former substitute teacher forcibly removed an 8-year-old student's hijab during class, the <a href=http://www.nydailynews.com/new-york/education/hijab-victim-better-anti-bias-training-nyc-schools-article-1.3158356?utm_source=Master+Mailing+List&utm_campaign=9cde68d1c8-EMAIL_CAMPAIGN_2017_05_12&utm_medium=email&utm_term=0_23e3b96952-9cde68d1c8-75750697>New York Daily News reports</a>."", 'PS 76 substitute teacher Oghenetega Edah was charged with aggravated harassment as a hate crime and endangering the welfare of a child, <a href=http://pix11.com/2017/05/25/substitute-teacher-arrested-for-ripping-hijab-off-8-year-old-girl-nypd/?utm_source=Master+Mailing+List&utm_campaign=dfb31619d9-EMAIL_CAMPAIGN_2017_05_26&utm_medium=email&utm_term=0_23e3b96952-dfb31619d9-75750697> PIX 11 reports</a>.']"
11X078,[]
11X083,"[""Brandon Muccino, Chrissy Loretta, Lisa Damore DiForio, Stella Kontolios, Irene Scalera Mastrorillo, Jean Connolly-Shanelly, Miss LaTour are among many at 83 that need to be investigated for racism and for treating the blacks and latinos like crap. This. Must.  Stop. Discussing love for Trump with there students must stop. Making their students celebrate Columbus because he's their Italian hero must stop. Investigate em all."", ""This school is horrible especially if you are black or Latino. The only lives that matter at this school are the Italian lives. 83 celebrates racist Christopher Columbus ever year at the parade and doesn't celebrate any person of colors accomplishments. The Dean's speak nasty to the black and latino students and they have no expectations of them. The physical education teacher in the annex has her favorites and her sister who works there is a chisme. It's Italians first at 83. The few people of color are just so the principal can claim he's not racist."", ""Don't send your kids hear. The teachers are mean and racist and favor the white kids and yhe school stinks and they do nothing about bullies. Mr. Muccino is so rude and gets other parents to bullie other parents.  They have card party fundraisers that are against regulations and the school stinks and is dirty."", ""Took my grandson out of 83 and moved to a different area for a better school and it's a different between night and day. At 83, the teachers are unhappy and ineffective. His new school is clean and the staff are helpful and go out of their way. My grandson is happy and his grades have improved. The biggest issue at 83 is the leadership. When a student is bullied at 83 they don't fill out the ORS report and the behavior of the bad kids is ignored. My grandson is finally safe emotionally and physically."", 'Good morning.\nI have moved near this area and now I have to move my children from school but when reading this I am very worried.What school would you recommend near this area?\nThank you', ""I recommend PS/MS 498 Van Nest Academy or PS 108. Please don't send your kids to 83. It's not safe and your kids won't get a quality education."", 'Is it true Mr. Muccino has all of the negative Google reviews removed and that staff write the good ones?', ""you haven't noticed the negative google reviews don't last long and disappear super fast? remember, he was a computer teacher before ap and then principal. try writing a negative google review and see how fast it goes away (snap your fingers)."", ""I go here and hate this school because nothing is done by fairness even the 6th grade honors class. You get rewarded for buttering up the teacher's and giving them a report on who did what when they are absent. Mr. Muccino cares about himself and we aren't dumb and see straight through him when he pretends."", ""P.S. 83 is floundering under the current principal. There are very little to no standards when it comes to the educational, emotional and physical needs of the students. Students with severe behavior problems aren't disciplined and teachers aren't equipped to deal with these students. The staff has become so apathetic to the fights and safety of students they seldom do anything when fights occur nor do they file the requisite OORS reports. Students are allowed to curse, steal, cheat, and discuss their sexual perversions during class time and absolutely nothing is done. The message being sent to students is you can break the rules and absolutely nothing will be done except your teacher will buy you pizza and a Carvel cake for your birthday which is what occurred during 2017-2018 school year. \n\nIf that's not bad enough, many of the staff are racist and xenophobic against the Latino, Black and Middle Eastern students. The predominately Italian-American staff seem resentful of having to educate the bright, brown and Muslim! Their expectations of minority students is low. They go out of their way to make students of color feel unwelcome. For example, during the 2017-2018 school year Stella Kontolios encouraged her 8th grade class to say vile things about the Little Rock Nine in a class assignment. She was also very open about her politics, not to teach her students, but to make them feel uncomfortable about who she supported when she knew her students did not feel the same way. Also, in an effort to marginalize the Spanish and Arabic speaking families, the school has no support staff that speak their native tongue and don't utilize the DOE's Translation Services. \n\nMany of the staff dress so unprofessionally it's no wonder the students don't take them seriously."", ""The bullying is really bad and the academics isn't so great either. The focus is on the bad kids who curse, fight and throw the tantrums. The principal and the staff is racist especially to the Latino and the blacks. They hate speaking Spanish to us and refuse to get a translator. This place is prejudiced."", ""PS 83 used to be a much better school. However, the principal is not good. The school including staff and students is out of control especially in the main building. The BOOST program is run incorrectly and is a popularity contest not about who's doing well academically and behavior wise. The school shows preferential treatment to the Italian American students and to the students of parents who are liked by the administration. The school is very unwelcoming to parents and makes parents who don't speak English feel uncomfortable because they don't use their translation services. The school refuses to put the Parent Bill of Rights anywhere on school property or on the school website. However, they did add a long list of rules for parent volunteers that included not being allowed to speak negative about the school which is funny considering how unprofessional the staff is. The teachers who are really great are often overlooked because the principal is worried about other things."", 'PS 83 will share a ""recess coach"" with four other elementary schools as part of a program teaching games and encouraging students to play respectfully. Read more <a href=""http://nypost.com/2015/10/11/city-pays-recess-coaches-to-teach-kids-playground-games/"">here</a>.', 'PS 83 has been named a NYC Community Learning School as part of an United Federation of Teachers initiative to improve student achievement by enabling schools to provide health and social services to students and families. <a href=""http://www.bxtimes.com/stories/2014/22/22-mil-2014-05-29-bx_2014_22.html"">Read more here.</a>']"
11X087,"['NBA Fit donated a basketball court to PS 87 and held a special clinic with current and former NBA pros for young athletes. Read more <http://www.bxtimes.com/stories/2015/8/08-a-nba-2015-02-20-bx_2015_8.html"">here.</a>']"
