dbn,comments
31R010,[]
31R011,[]
31R013,"['PS 13 Principal Paul Martuccio will receive the Patrick F. Daly Award for outstanding educators on Staten Island, the <a href=http://www.silive.com/news/2017/09/two_island_educators_to_be_hon.html?utm_source=Master+Mailing+List&utm_campaign=a0ede1fd98-EMAIL_CAMPAIGN_2017_09_19&utm_medium=email&utm_term=0_23e3b96952-a0ede1fd98-75750697#incart_river_index>State Island Advance Reports</a>.', 'PS 13 parents want the school to expand to 8th grade. Read more <a href=""http://www.silive.com/eastshore/index.ssf/2015/04/ps_13_parents_want_school_to_g.html?utm_source=Master+Mailing+List&utm_campaign=923600ea39-Rise_Shine_City_plans&utm_medium=email&utm_term=0_23e3b96952-923600ea39-75522765"">here</a>.', 'PS 13 is a warm and nurturing place. The principal routinely tells students at public assemblies that the children are loved by the staff and parents. The arts are thriving, and I love that there is PE twice a week. All the staff and the afterschool people know the students\' names. \n\nThe school went to uniforms just as my daughter entered it, and I can\'t believe how much I love that! No fights in the morning about clothes! \nAnd you save so much money on clothes! \n\nMy child has some learning and behavioral problems, so she is in the CTT class. Teachers and staff work with her as a team in a coordinated way and we have seen incredible results. She is doing so well I have to pinch myself sometimes. \n\nThe homework requirements are manageable and age-appropriate, unlike at a previous school my child attended in Brooklyn, where teachers would throw15 worksheet pages at my child in kindergarten. The school is rigorous enough, but they rightly get the students to do most of work in school. The homework reinforces the work done in school, rather than asking students to learn new concepts at home, which is what appeared to be happening in the previous school my child attended. \n\nPS 13 could do a lot more to get parents involved and make the school a community hub. For example, my older daughter attended one of the top elementary schools in Brooklyn. Once a month, on a Friday morning, parents are invited into their children\'s classrooms for an hour as part of ""Parents as Learning Partners."" (Obviously, grandparents or other guardians can go instead of parents.)  Parents would then either make art with the children, or read and write comments on the children\'s stories, or read with the children, or play math games, depending on the theme or curricular objective that the teachers decided on. It was a great way for parents to see what was going on in the classrooms, meet other parents, learn about the curriculum, and feel invested in the school. The PTA also then had more access to the parents as they came in and out and could sell T-shirts, post announcements, etc. It was a real win-win. Sometimes they even served coffee in the lobby, and parents stood around for a few minutes and chatted before going off to work or wherever. \n\nAlso, in all the schools both of my children have been in before this one, there was a class list every year. People could opt out if they did not want to be on this list. With the class list, people could easily make playdates, invite friends to birthday parties, and take up a collection for gifts for teachers at the end of the year. For reasons I simply cannot understand, this practice is prohibited in PS 13. For equally unfathomable reasons, there is no class parent. In the other schools I am familiar with, the volunteer class parent really helped the teachers by sending out reminders, recruiting volunteer chaperones for class trips, and connecting parents to PTA activities. \n\nWe moved here nearly 2 years ago, and because of these restrictions, I barely know any parents at the school and my child, who is sociable and well-liked, has zero playdates. It is just impossible for me to arrange them because I work in Manhattan and have no way to meet the families of my daughter\'s friends. I can\'t get their contact information because the school won\'t allow class lists.\n\nThe strangest thing was during our first year when I tried to invite the entire class to my daughter\'s birthday party so that she could make friends in her new neighborhood. First, I tried to get a class list but was told that was not allowed, so I sent invitations to the class. The invitations were confiscated, and I was told that you are not allowed to give out invitations because children might be left out. I pointed out that I had invited the entire class, so no one would be left out. I was then told that for religious reasons, some children might not be allowed to attend birthday parties and might feel left out. I was able, with great difficulty, and leaving work early, to get invitations to a few kids after school. The party turned out ok, though some of her friends were not there because I couldn\'t find them to invite them. \n\nBut that\'s not the strange part. The strange part is that later that month, the whole school celebrated Halloween - costumes and all, which is not allowed in many schools for - you got it - religious reasons. Some children are not allowed to celebrate Halloween and surely must feel left out when the whole school celebrates it!\n\nThose little gripes aside, we love our school. They are doing great work there. My daughter is very happy there. As she gets older she will be able to participate more in making playdates by asking other children for phone numbers, and the obstacles to social interaction mentioned above will lessen.', 'A parent praises the ""incredibly diverse"" population at PS 13 and tells Insideschools that it is a ""warm, nurturing place. The whole staff just loves the kids. It\'s a uniform school and the school does a good job of instilling values, teaching moral characters and values in a really sweet way."" Students get PE twice a week. On the downside, parent involvement could be better, she said and the PTA is ""struggling.""']"
31R016,"[""NYC DOE found no health violations in PS 16's school cafeteria after the school appeared in a state legislature report citing health violations in schools <a href=http://www.silive.com/news/index.ssf/2016/12/ps_16_parents_revolted_by_roac.html?utm_source=Master+Mailing+List&utm_campaign=5f4dfdd3df-EMAIL_CAMPAIGN_2016_12_05&utm_medium=email&utm_term=0_23e3b96952-5f4dfdd3df-75750697#incart_river_mobileshort_index> State Island Live reports.</a>"", 'As more schools embrace technology in the classroom, PS 16 has plans to begin a BYOD (bring your own device) program in fall 2015. Read more <a href=""http://www.wnyc.org/story/new-york-city-schools-ask-students-bring-your-own-device/"">here</a>.', 'Plans to move a new elementary school into the PS 16 building were approved by the city\'s Panel for Education Policy despite the objections of parents and community members. The plan is to open the new school, PS 10, in the fall and to reduce enrollment at PS 16. Read more <a href=""http://www.silive.com/news/index.ssf/2014/02/post_744.html"">here</a>.']"
31R018,"['The family of a PS 18 student who went into anaphylactic shock at school, is suing, saying she was fed a snack with peanut butter despite having a severe peanut allergy, which was known to staff, the Staten Island Advance <a href=""http://www.silive.com/news/2018/03/lawsuit_girl_given_peanut_butt.html"">reports</a>.', ""A woman punched a PS 18 safety officer as she was closing the doors to the schools, <a href=http://www.silive.com/news/2017/12/woman_arrested_after_assaultin.html#incart_river_index>SI Live reports</a>. The woman's relationship to the school is not included in the report.""]"
31R019,"['PS 19 becomes one of the first schools in Staten Island to join the city\'s 3-K for All program. With the program, more 3- and 4-year olds will have access to early education, reports the <a href=""https://www.silive.com/news/2019/05/doe-chancellor-announces-citys-first-3-k-for-all-seats-on-staten-island.html?utm_source=newsletter&utm_medium=email&utm_campaign=cb_bureau_ny"">the Staten Island Live</a>.', 'A PS 19 student was sent home sick after drinking water from a fountain that may have been contaminated by copper, <a href=http://www.silive.com/news/index.ssf/2016/09/first_lead_now_copper_doe_take.html?utm_source=Master+Mailing+List&utm_campaign=a318080d09-Rise_Shine_In_New_York_City_segregation_9_20_2016&utm_medium=email&utm_term=0_23e3b96952-a318080d09-75750697#incart_river_mobile_index>the Staten Island Live reports</a>. The fountain was one of five taken out of service after showing elevated lead levels in April DOE tests. All five fountains were replaced, but none were retested afterwards according to DOE protocol.', 'PS 19 was featured in a <a href=""http://www.silive.com/news/index.ssf/2016/06/ps_19_stays_relevant_in_the_vi.html"">Spotlight on Schools article</a> in Staten Island Live. The school was noted for its dual-language program, one of the first and most successful programs of its kind in the city.', ""PS 19s dual language program is a farce. My son spent three years in the program, and he was  bullied for being a native English speaker and being an American citizen. My complaints fell on deaf ears. They dismissed it as horseplay and I had to take my son out of the program just to keep him from coming home injured every day. Bullying is a problem in the school, and no one does anything about it. Racism is alive and well, but because my son is white, they wouldn't view it as racism. I would not recommend this to anybody, and if I could put him somewhere else, I would. The dual language program is not dual language at all. The focus was only put on the non-English speakers, and my son never learned a word of Spanish. He only learned hate. The year I pulled my son out, he was the last native English speaker in the class. Every other child in the class spoke Spanish natively. That's because every other parent of a native English-speaking child had pulled their child out to due the bullying, and the lack of attention paid to our children.. The stats are wrong."", 'PS 19\'s dual language instruction has become a model for other schools introducing the program. Read more <a href=""http://www.silive.com/news/index.ssf/2016/06/ps_19_stays_relevant_in_the_vi.html"">here</a>.', 'The DOE\'s summer STEM enrichment program will continue this year at several schools including Staten Island\'s PS 19. Read more <a href=""http://www.silive.com/news/index.ssf/2016/03/parents_doe_has_your_plans_for.html#incart_river_index"">here.', 'Schools Chancellor Carmen Fariña announced that 15 schools with existing Dual Language programs will become Model Dual Language Programs, including PS 19 The Curtis School, for the 2015-16 school year. The schools will receive $10,000 for multilingual instructional materials and staff will have ongoing professional development. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2015-2016/Chancellor+Farina+Names+15+Schools+Model+Dual+Language+Programs.htm"">here</a>.', 'I completely agree. My son was bullied and they did nothing about it. I had to remove him from the dual language program that gets such high marks. If you actually check on the kids in the program, they are all native Spanish speakers. It\'s a joke. All of the ""incidents"" get swept under the rug. ']"
31R020,['wow I haven’t been there in a long time but I’m glad they still have that going over there I’m currently a student who once went there now I’m in high school. I gave so many memories in there I may take a visit']
31R021,"['<a href=""https://chalkbeat.org/posts/ny/2018/03/08/meet-the-staten-island-elementary-school-determined-to-start-college-readiness-in-kindergarten/"">Chalkbeat reports</a> on how PS 21 has added college and career readiness programs and elements to its curriculum and everyday environment.', 'PS 21 is one of many Staten Island schools plagued by overcrowding, says a report by Class Size Matters. Read more <a href=""http://www.silive.com/news/index.ssf/2015/11/advocacy_group_says_class_size.html#incart_river_index"">here</a>.']"
31R022,"['A young boy suffered a leg injury after being hit by a NYC Parks Department truck upon exiting his school bus  and running toward PS 22, <a href=http://nypost.com/2016/10/27/boy-struck-by-parks-dept-truck-just-steps-from-school/?utm_source=Master+Mailing+List&utm_campaign=db5716fe3b-EMAIL_CAMPAIGN_2016_10_28&utm_medium=email&utm_term=0_23e3b96952-db5716fe3b-75750697>the New York Post reports</a>.', 'An assistant principal was removed from the school after being arrested and charged charged in connection with a stabbing. Read more <a href=""http://www.silive.com/news/index.ssf/2016/06/police_arrest_school_assistant.html?utm_source=Master+Mailing+List&utm_campaign=8d44452259-Rise_Shine_More_graduation_requirement_c6_6_2016&utm_medium=email&utm_term=0_23e3b96952-8d44452259-75745745#incart_2box_silive-homepage-featured"">here</a>.', 'PS 22 is one of many Staten Island schools plagued by overcrowding, says a <a href=""http://www.silive.com/news/index.ssf/2015/11/advocacy_group_says_class_size.html#incart_river_index"">report by Class Size Matters</a>.', 'PS 22 received $25,000 in federal grants to expand its dual language Spanish program beginning in September 2015. Read more about the city\'s new and expanded dual language programs <a href=""http://www.dnainfo.com/new-york/20150114/downtown-brooklyn/40-new-expanding-dual-language-programs-coming-nyc-schools"">here.</a>']"
31R023,[]
31R024,"['An I.S. 24 teacher claims to have been attacked by a student and is suing the city, <a href=""https://www.silive.com/southshore/index.ssf/2018/06/teacher_allegedly_attacked_by.html"">Staten Island live reports</a>.', 'A 7th-grader with autism who used the Heimlich maneuver to save the life of a fellow student at IS 24 has become the first winner of the Advance\'s Inspirational Islander Contest. Read more <a href=""http://www.silive.com/news/index.ssf/2016/02/brandon_williams_a_pioneer_for.html#incart_river_index"">here</a>.', 'A kid that was in special ed is now in my class. This kid never cares about anything. Today I was playing tag with my friends and I saw the kid and I saw him throwing back backs on the floor and he did not care. He did something similar a couple of weeks ago and I told the dean and she was on his side. Only one teacher cared. There were really expensive phone in our backbacks and broke the screen on one phone']"
31R026,"['Amazing school and staff.  You are right, cutting edge education is provided here far from the urban hub.  We are so thankful for that!', 'Great school- My kids love it!  Wonderful principal and teachers. It is such a friendly, welcoming environment.', ""Ps 26 is a wonderful school with an amazing staff. From the principal, teachers, paras and therapists to the aides, office staff, cafeteria ladies and security guard--every person in this school makes children (and parents) feel welcome.  The principal implemented the Leader in Me Program which helps develop children's character and build confidence.  The teachers give afterschool workshops to teach parents the common core curriculum.  The therapists are wonderful with students who require related services.  The students are fortunate to have afterschool drama and glee club programs through Sundog theater.  The school is a patriotic school in the heart of Travis where the students sing My Country 'Tis of Thee every morning after the pledge and host veterans at an annual Flag Day Celebration. My oldest child was mainstreamed into a general education class beautifully and my younger child is in a class of 12.  They are thriving due to the caring dedicated teachers, therapists and staff of this school. PS 26 is a very positive environment and a wonderful place for a child to grow and learn.  So happy we live in Travis and have this school.""]"
31R027,"['""Matthew Barone, the principal of I.S. 27 Anning S. Prall on Staten Island, said the anti-bias training for the city’s teachers, has given educators “a focus and a common language to have difficult conversations,” <a href=""https://chalkbeat.org/posts/ny/2019/03/29/first-year-carranza-segregation/""> Chalkbeat</a> reports.', 'Mayor Bill de Blasio held a three-hour long town hall at IS 21, <a href=http://www.silive.com/news/2017/04/de_blasio_took_61_questions_he.html?utm_source=Master+Mailing+List&utm_campaign=9f628c61d9-EMAIL_CAMPAIGN_2017_04_14&utm_medium=email&utm_term=0_23e3b96952-9f628c61d9-75750697#incart_river_index>SILive.com reports</a>.', 'Elevated lead levels were found in the water at IS 27, \nreports the <a \nhref=""http://www.nydailynews.com/new-york/education/nyc-finds-elevated-lead-levels-water-school-gifted-kids-article-1.2962973?utm_source=Master+Mailing+List&utm_campaign=b0c06484b2-EMAIL_CAMPAIGN_2017_02_03&utm_medium=email&utm_term=0_23e3b96952-b0c06484b2-75745745"">Daily News</a>.\n', 'Several I.S. 27 water fixtures contained elevated levels of lead in a December test, <a href=http://www.silive.com/news/index.ssf/2017/01/local_schools_water_fixtures_f.html?utm_source=Master+Mailing+List&utm_campaign=2484f9673b-EMAIL_CAMPAIGN_2017_01_31&utm_medium=email&utm_term=0_23e3b96952-2484f9673b-75750697#incart_river_index>silive.com</a> reports.', ""This school isn't preparing the children for high school at all. The teachers don't care to educate and the entire school needs a reform as soon as possible. It's such a shame that Staten Island gifted and talented students end up here because if lack if a better school in our borough.""]"
31R028,"['Despite community upset when Eagle Academy first proposed co-locating with IS 49, the two schools are getting along well, sharing facilities and staff, principals reported to Chancellor Carmen Fariña. Read more <a href=""http://ny.chalkbeat.org/2014/09/08/as-city-revamps-space-sharing-rules-farina-finds-two-principals-embracing-co-location/#.VBBBTWRdWDq"">here</a>.']"
31R029,"['PS 29 was evacuated Wednesday due to elevated carbon monoxide levels. Students returned to school following the hour-long evacuation <a href=http://www.silive.com/northshore/index.ssf/2017/02/fdny_ps_29_evacuated_as_precau.html?utm_source=Master+Mailing+List&utm_campaign=0232797ec4-EMAIL_CAMPAIGN_2017_02_16&utm_medium=email&utm_term=0_23e3b96952-0232797ec4-75750697#incart_river_home_pop>SIlive.com reports</a>.', 'Retired PS 29 Principal Augusta Mitchell, who provided strong leadership in the aftermath of 9/11, has died, <a href=http://www.silive.com/news/index.ssf/2016/11/retired_principal_augusta_mitc.html?utm_source=Master+Mailing+List&utm_campaign=0d66ad3774-EMAIL_CAMPAIGN_2016_11_03&utm_medium=email&utm_term=0_23e3b96952-0d66ad3774-75750697#incart_river_home_pop>Staten Island Live reports</a>.']"
31R030,"['PS 30 received a $2,000 Pharmaceutical Research and Manufacturers of America (PhRMA) STEM Talent Pipeline grant to support science, technology, engineering, and math programs at the school, <a href=http://www.silive.com/news/2017/11/post_1788.html#incart_river_home>State Island Live reports</a>.']"
31R031,"['PS 31 tied with PS 44 for lowest scoring Staten Island elementary school in mathematics, and second - lowest performing in reading, <a href=http://www.silive.com/news/index.ssf/2016/09/how_they_scored_staten_island.html?utm_source=Master+Mailing+List&utm_campaign=7f4ba82d4f-Rise_Shine_Brooklyn_charter_school_wins_9_15_2016&utm_medium=email&utm_term=0_23e3b96952-7f4ba82d4f-75750697#incart_river_home_pop>the State Island Advance reports</a>.', 'I am parent of a child at P.S. 31 on Staten Island. I am very concerned for my child and the other children at P.S.31. The constant exposure to violence is running rampant. My child said kids are fighting in lunchroom daily. Student’s works are being ripped off bulletin boards by students running down the hallway. The same misbehaving students are given balloons to run up down in the playground. Student running out of the school building. My son’s cousin was threatened to have the police come and locked him up by the Assistant Principal. When I dropped off my son students are rolling on the floor screaming and running down the hallway. Kids who misbehave are given balloons and candy to run up and down the playground. My concern is that I don’t feel safe and having my sisters 7 year old black son threaten to have the police locked him up is pure racist. My son sees teachers pulling and grabbing black students. While other white students are treated differently. Our school is in a predominately Black and Hispanic in a poor neighborhood they don’t need to threatened that they are going to be locked up when they don’t behave especially from an authority figure. The last day of school a little boy was screaming and running and pulling down things off the wall. I want my son to go to school were he feels safe and valued by having a strong role model like the former Principal who was a positive role model for our students. Please help us.', ""when mrs. Covington retired because of her cancer coming back the school went downhill this is Covington love those children with all of her heart I never seen a woman do so much for the kids that she loved she got rid of all the bed teachers and turn that school around now that she's gone the school is done""]"
31R032,"['PS 32 boasts a faculty where 91% earned a master\'s degree plus an extra 30 credit hours or a doctorate — the highest figure in the city. Read more  <a href=""http://www.nydailynews.com/new-york/education/wrong-experience-common-nyc-schools-article-1.2152634"">here</a>.']"
31R034,"['<a href=""https://www.silive.com/news/2019/07/program-for-students-with-disabilities-will-expand-to-staten-island-elementary-schools.html?utm_source=newsletter&utm_medium=email&utm_campaign=cb_bureau_ny"">Staten Island Live</a> reports that the Department of Education\'s Academics, Career, and Essential Skills (ACES) program will expand to give intellectually disabled students in Staten Island the option of going to school in their own borough. IS 034 Tottenville will be one of the first schools to offer ACES in the upcoming school year.', 'Principal John Boyle says in an interview with Chalkbeat: “I think it does take a special person to work in middle school, and I think it’s just about developing relationships with kids this age. They love interactions with positive people,” he said. “Don’t just say: ‘They’re older. They’re on their own now.’”\n\nhttps://chalkbeat.org/posts/ny/2019/01/02/how-i-lead-this-staten-island-principal-offers-advice-on-misunderstood-middle-schoolers-and-how-a-school-takes-care-of-its-own/', ' IS 34 Principal John Boyle kept his word with students and found himself covered in slime after students collected 20,000 box tops in a fundraiser for the school, <a href=http://www.silive.com/news/2017/05/watch_staten_island_principal.html?utm_source=Master+Mailing+List&utm_campaign=13ce223289-EMAIL_CAMPAIGN_2017_05_10&utm_medium=email&utm_term=0_23e3b96952-13ce223289-75750697#incart_river_index>SI Live reports</a>.', 'IS 34 is offering free Narcan training to students. Narcan is a prescription medicine that blocks the effects of opioids and reverses an overdose in drugs such as heroin, <a href=""http://www.silive.com/news/index.ssf/2016/08/free_narcon_training_to_be_off.html#incart_river_index"">the Staten Island Advance reports</a>.', 'Five thousand students and staff lined the hallways of IS 34 to farewell long-time dean and teacher Bruce LaFeir. Read more <a href=""http://www.silive.com/news/index.ssf/2016/02/hundreds_salute_beloved_totten.html#incart_river_index"">here</a>.', 'Chancellor Carmen Fariña announced 73 schools selected to join\nthe Learning Partners Program, an innovative and collaborative\ninitiative that brings schools together to share practices to improve learning\nin the classroom and raise student outcomes. Through the program, one host school with strong practices in a particular focus area will support two partner schools seeking to strengthen their own practices in that area. I.S. 34 Tottenville was chosen to host I.S. 75 Frank D. Paulo and P.S. M94. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2014-2015/Chancellor+Fariña+Announces+73+Schools+in+Learning+Partners+Program+for+2014–15+School+Year.htm"">here</a>.', 'Principal Boyle tells DNAinfo how he has worked to incorporate technology into the school environment at IS 34. Students submit assignments via Dropbox and are allowed to bring their own devices to class. Read more <a href=""http://www.dnainfo.com/new-york/20140407/tottenville/principal-uses-instagram-for-class-lessons-bid-be-more-tech-savvy"">here</a>.']"
31R035,"['<a href=""http://www.silive.com/news/2018/02/post_1946.html"">Website SI Live reports</a> that PS 35 has been named a Reward School by New York State.', ""PS 35 students donned in Halloween garb took to the streets of Sunnyside for the school's annual Halloween parade to benefit the March of Dimes <a href=http://www.silive.com/news/index.ssf/2016/10/post_1483.html?utm_source=Master+Mailing+List&utm_campaign=f641863b51-EMAIL_CAMPAIGN_2016_11_01&utm_medium=email&utm_term=0_23e3b96952-f641863b51-75750697#incart_river_index> Staten Island Live reports</a>."", 'In 2016, PS 35 Sunnyside had the highest test scores in District 31, with 79 percent of the students proficient in English, and 75 percent in math, <a href=""http://www.silive.com/news/index.ssf/2016/08/staten_island_students_outscor_1.html#incart_river_index "">as SI Live reports.</a>.']"
31R036,"['The PS 36 PTA is collecting donations for a parent of a PS 36 student who died in a car accident in early January, <a href=http://www.silive.com/news/index.ssf/2017/01/school_pulls_together_to_help.html?utm_source=Master+Mailing+List&utm_campaign=c069ebd531-EMAIL_CAMPAIGN_2017_01_20&utm_medium=email&utm_term=0_23e3b96952-c069ebd531-75750697#incart_river_home_pop>Staten Island Live reports</a>.', 'A substitute teacher has been suspended after two PS 36 families filed formal complaints, claiming she grabbed and pushed students. <a href=""http://www.silive.com/news/index.ssf/2016/05/doe_suspends_subsitute_teacher.html#incart_river_home#incart_gallery"">Staten Island Advance reports</a>.']"
31R038,"['The teachers are great but the Principal is such a poor communicator!\nIt is like talking to a wall or feels like she is a dictator--not impressed with Robles and my cousin is principal, so I know the difference.']"
31R039,"['See my Facebook post about the incompetence and violence at PS 39 !!!!\nhttps://www.facebook.com/janelle.garica?__tn__=%2CdC-R-R&eid=ARByrA27OgKH6SBp8QpLo-zyusApcswcW994OErjAOcAXcfqZcNdfhX3Gv2h_LR_-zG130M7QBFZUBiC&hc_ref=ARS8tyNVGasLRSKuRysUd93q0XiOiShVfV5yZcGJeShy5njJz6YE8YN34UwmQPgyIw0&fref=nf', 'Nearly 40 5th graders join P.S. 39\'s Leaders in Training Club, giving up a portion of their recess to plan community service events, <a href=""http://www.silive.com/news/2017/06/at_ps_39_students_are_learning.html?utm_source=Master+Mailing+List&utm_campaign=21a8d7e6a9-EMAIL_CAMPAIGN_2017_06_12&utm_medium=email&utm_term=0_23e3b96952-21a8d7e6a9-75759913#incart_river_index""> silive reports</a>.']"
31R041,"['The State Island Advance gave a blast from the PS 41 past, capturing a <a href=http://www.silive.com/seen/2017/10/revisiting_the_1990s_in_staten.html?utm_source=Master+Mailing+List&utm_campaign=071a13531a-EMAIL_CAMPAIGN_2017_10_05&utm_medium=email&utm_term=0_23e3b96952-071a13531a-75750697>class beautification fair from the 1990s</a>.']"
31R042,"['<a href=""http://www.silive.com/news/2018/03/skies_are_always_blue_at_ps_42.html"">Website SILive reports</a> on the memories and culture Principal, Brian Sharkey, is striving to build at PS 42.', 'Did you know former first lady of NYC Donna Hanover visited PS 42 in the 1990s? The Staten Island advance included a photo from her 1997 visit in a catalogue of <a href=http://www.silive.com/seen/2017/10/revisiting_the_1990s_in_staten.html?utm_source=Master+Mailing+List&utm_campaign=071a13531a-EMAIL_CAMPAIGN_2017_10_05&utm_medium=email&utm_term=0_23e3b96952-071a13531a-75750697>Staten Island schools in the 1990s</a>.', 'Tests of water samples  in the drinking fountains at PS 42 showed elevated levels of lead,  <a href=""http://www.nytimes.com/2016/09/01/nyregion/lead-tests-on-new-york-city-schools-water-may-have-masked-scope-of-risk.html?_r=0"">the New York Times reports</a>.']"
31R044,"[""PS 44's Family English Initiative program teaches English to Kindergarten through 2nd grade students alongside their family members in a joint classroom setting, the <a href=https://morningbellnyc.com/2017/09/13/cuando-padres-y-ninos-son-companeros-de-clase/>Morning Bell reports</a>."", 'PS 44 ranked lowest performing Staten Island elementary school in reading, the <a href=http://www.silive.com/news/index.ssf/2016/09/how_they_scored_staten_island.html?utm_source=Master+Mailing+List&utm_campaign=7f4ba82d4f-Rise_Shine_Brooklyn_charter_school_wins_9_15_2016&utm_medium=email&utm_term=0_23e3b96952-7f4ba82d4f-75750697#incart_river_home_pop>Staten Island Advance reports</a>.', 'The dual language program begins in pre-kindergarten, as of September 2015.']"
31R045,"['What do PS 45 students do to celebrate 100 days of school? In 1999, 6 and 7-year-old students created artwork pictured in the <a href=http://www.silive.com/seen/2017/10/revisiting_the_1990s_in_staten.html?utm_source=Master+Mailing+List&utm_campaign=071a13531a-EMAIL_CAMPAIGN_2017_10_05&utm_medium=email&utm_term=0_23e3b96952-071a13531a-75750697>Staten Island Advance</a>.', 'PS 45 was <a href=""http://www.silive.com/news/index.ssf/2016/06/at_ps_45_cultivating_a_lifetim.html"">featured</a> in a Spotlight on Schools article in Staten Island Live. The article noted that a positive attitude ""permeated"" the building and stated that the school cultivated a lifetime passion for learning.', 'Good school if you like to see used condoms in the school yard, nasty graphiti, shirtless babies waiting around the Nurses office.  The demographis of this area has changed over time and now its a solid 3rd world school with 3rd world problems.']"
31R046,"['PS 46 will be getting ""Community School"" status when the 2017-2018 school year begins, <a href=""http://www.silive.com/news/2017/08/more_community_schools_on_the.html?utm_source=Master+Mailing+List&utm_campaign=88ec162a50-EMAIL_CAMPAIGN_2017_08_08&utm_medium=email&utm_term=0_23e3b96952-88ec162a50-75759913#incart_river_index""> SI Live reports</a>.']"
31R048,"['School is great however school assessment team is not especially when your getting semi yelled at instead of being spoken to. Seems like things are done in the best interest of the school and not the actual student.', ""PS 48 administrators suspended teacher's aid David Pologruto without pay after security cameras showed him hitting a special education student on the hand, the <a href=http://www.nydailynews.com/new-york/nyc-crime/teacher-aide-accused-slapping-special-ed-kid-s-school-article-1.3636224>New York Daily News reports</a>."", 'PS 48 is one of many Staten Island schools with overcrowded classes, says a <a href=""http://www.silive.com/news/index.ssf/2015/11/advocacy_group_says_class_size.html#incart_river_index"">report by Class Size Matters</a>.', 'PS 48 William C. Wilcox has been selected to showcase elementary school social studies in the inaugural year of Chancellor Carmen Fariña’s Showcase Schools Program. The initiative is designed to promote collaboration and sharing of strong practices. Schools that excel in a specific learning focus area will host educators from other schools to share their successful structures and strategies. Read more <a href=""http://ny.chalkbeat.org/2014/10/09/farina-launches-abbreviated-version-of-her-collaboration-initiative/#.VDfkKtTF8ui"">here</a>.']"
31R049,"['I.S. 49 will be getting ""Community School"" status when the 2017-2018 school year begins, <a href=""http://www.silive.com/news/2017/08/more_community_schools_on_the.html?utm_source=Master+Mailing+List&utm_campaign=88ec162a50-EMAIL_CAMPAIGN_2017_08_08&utm_medium=email&utm_term=0_23e3b96952-88ec162a50-75759913#incart_river_index""> SI Live reports</a>.', 'I.S. 49 is one of two NYC schools on the state\'s list of ""persistently dangerous"" schools for the 2017-18 school year, <a href=""http://www.silive.com/news/2017/08/dreyfus_intermediate_one_of_ny.html?utm_source=Master+Mailing+List&utm_campaign=ee7e7470aa-EMAIL_CAMPAIGN_2017_08_02&utm_medium=email&utm_term=0_23e3b96952-ee7e7470aa-75759913""> SI Live reports</a>.', 'I.S. 49 teacher Francesco Portelos is under investigation for improper behavior, as he has been accused of being a troublemaker and defying orders from his superior, <a href=""http://www.silive.com/news/index.ssf/2016/08/under_cross_examination_rubber.html"">as SI Live reports.</a>', 'A student who lost vision in one eye after being hit by a volleyball in gym class is suing for $20 million. Read more <a href=""http://www.silive.com/northshore/index.ssf/2015/04/20_milllion_lawsuit_volleyball.html"">here</a>.', 'IS 49 principal Linda Hill is under investigation for procurement violations as well as for falsely claiming overtime payments. Read more ""<a href=""http://www.silive.com/news/index.ssf/2015/03/dreyfus_intermediate_principal_1.html#comments"">here.</a>', 'IS 49 principal Linda Hill has admitted to falsely claiming overtime payments but has not been fined or disciplined for doing so. The teacher who raised the alarm, Francesco Portelos, claims he was punished for whistleblowing and is suing the Department of Education. Read more <a href=""http://nypost.com/2015/02/22/farina-principal-pal-gets-free-pass-after-ripping-off-taxpayers/"">here</a>.', 'Teachers at IS 49 and other city schools explore how to make the best use of 80-minute Monday professional development sessions mandated by the new UFT contract. Read more <a href=""http://ny.chalkbeat.org/2014/09/16/with-80-minutes-of-new-teacher-training-each-week-schools-set-out-to-see-what-works/#.VBrveC5dWDo"">here</a>.', 'Despite community upset when Eagle Academy for Young Men Staten Island first considered co-locating with IS 49, the two schools are now sharing staff and facilities and getting along well, principals reported to Chancellor Carmen Fariña. Read more <a href=""http://ny.chalkbeat.org/2014/09/08/as-city-revamps-space-sharing-rules-farina-finds-two-principals-embracing-co-location/#.VBBBTWRdWDq"">here</a>.', 'Plans to move a new school into the IS 49 building were approved by the city\'s Panel for Education Policy despite the objections of parents and community members. The plan would open the Eagle Academy for Young Men on the second floor of the building in the fall of 2014. Read more <a href=""http://www.silive.com/news/index.ssf/2014/02/post_744.html"">here</a>.', ""BS. I was part of the SLT, there is no devotion from the principal, no devotion from the asshole last PTA president and all of her cronies. I hope this PTA is better. I thought I was on a tv show that should have been titled the Parents of SI who don't have a life and are miserable\\""]"
31R050,"['PS 50 in Staten Island is one of 11 schools featured in the findings of a federal investigation that revealed 83% of New York City elementary schools are not ""fully accessible"" for students with disabilities. Read more <a href=""http://www.nytimes.com/2015/12/22/nyregion/most-new-york-elementary-schools-are-violating-disabilities-act-investigation-finds.html?ref=education&_r=0"">here</a> and see the report <a href=""http://www.justice.gov/usao-sdny/file/801171/download"">here</a>.']"
